task,seed,method,trials,reachable_rate,overall_success,future_success,current_success,detects_unreachable,false_certificate,mean_norm,mean_min_margin,mean_rank,mean_null_dim
peg_compliance,5,UBC,10,1.0,0.8,0.8,0.8,0.0,0.0,0.6450129226638193,-0.2775196441289157,5.0,0.0
peg_compliance,5,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.1990239727192994,-0.755185211218802,5.0,0.0
peg_compliance,5,estimated_guarded,10,1.0,0.4,0.4,0.8,0.0,0.4,0.7674896014027485,-0.27610535956968474,5.0,0.0
peg_compliance,5,margin_penalty,10,1.0,0.1,0.1,0.7,0.0,0.9,0.9240368005485088,-0.25570357196045135,5.0,0.0
peg_compliance,5,weighted_UBC,10,1.0,0.8,0.8,0.8,0.0,0.0,0.6466218269885144,-0.27751964412891594,5.0,0.0
peg_compliance,6,UBC,10,1.0,0.7,0.7,0.7,0.0,0.0,1.1487017783228062,-0.4922005248458337,5.0,0.0
peg_compliance,6,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.4261774576446749,-0.8021819804006005,5.0,0.0
peg_compliance,6,estimated_guarded,10,1.0,0.3,0.3,0.6,0.0,0.3,1.2330565942476024,-0.6098478743783151,5.0,0.0
peg_compliance,6,margin_penalty,10,1.0,0.0,0.0,0.7,0.0,1.0,1.4483911370479758,-0.8669970957419926,5.0,0.0
peg_compliance,6,weighted_UBC,10,1.0,0.7,0.7,0.7,0.0,0.0,1.2538604154031705,-0.4922005248458342,5.0,0.0
peg_compliance,7,UBC,10,1.0,0.9,0.9,0.9,0.0,0.0,0.7140876224859537,-0.12955771864402632,5.0,0.0
peg_compliance,7,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.2109842988670368,-0.8199612505913164,5.0,0.0
peg_compliance,7,estimated_guarded,10,1.0,0.6,0.6,0.9,0.0,0.3,0.9247520347642197,-0.13179693696284767,5.0,0.0
peg_compliance,7,margin_penalty,10,1.0,0.0,0.0,0.7,0.0,1.0,0.871405299689872,-0.124924792199788,5.0,0.0
peg_compliance,7,weighted_UBC,10,1.0,0.9,0.9,0.9,0.0,0.0,0.7185221267569073,-0.12955771864402696,5.0,0.0
peg_compliance,8,UBC,10,1.0,0.8,0.8,0.8,0.0,0.0,0.7772747944849939,-0.2566533214971949,5.0,0.0
peg_compliance,8,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.3345470863767062,-0.7754502513144417,5.0,0.0
peg_compliance,8,estimated_guarded,10,1.0,0.7,0.7,0.8,0.0,0.1,0.8881830534092452,-0.25643248134937313,5.0,0.0
peg_compliance,8,margin_penalty,10,1.0,0.0,0.0,0.8,0.0,1.0,1.2394175028164227,-0.92404713452172,5.0,0.0
peg_compliance,8,weighted_UBC,10,1.0,0.8,0.8,0.8,0.0,0.0,0.7884093864173819,-0.25665332149719483,5.0,0.0
peg_compliance,9,UBC,10,1.0,0.8,0.8,0.8,0.0,0.0,0.9998953118977665,-0.24588338451775246,5.0,0.0
peg_compliance,9,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.2506404334862597,-0.6837795516871188,5.0,0.0
peg_compliance,9,estimated_guarded,10,1.0,0.2,0.2,0.7,0.0,0.5,0.8705908221381238,-0.3070411549542477,5.0,0.0
peg_compliance,9,margin_penalty,10,1.0,0.0,0.0,0.7,0.0,1.0,1.3078235206442737,-1.7170073775355015,5.0,0.0
peg_compliance,9,weighted_UBC,10,1.0,0.8,0.8,0.8,0.0,0.0,1.003127885957977,-0.2458833845177574,5.0,0.0
planar_push,0,UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.5705318119534318,-6.661338147750939e-17,2.0,0.0
planar_push,0,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.4595073227599702,-0.2869294639910813,2.0,0.0
planar_push,0,estimated_guarded,10,1.0,1.0,1.0,1.0,0.0,0.0,0.7055603397478787,0.0315757536508515,2.0,0.0
planar_push,0,margin_penalty,10,1.0,0.0,0.0,0.6,0.0,1.0,0.5205881412036002,-0.02347968044994919,2.0,0.0
planar_push,0,weighted_UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.571418758934523,-3.608224830031759e-17,2.0,0.0
planar_push,1,UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.692600029870921,-2.7755575615628915e-18,2.0,0.0
planar_push,1,current_only,10,1.0,0.1,0.1,1.0,0.0,0.9,0.39491870776706495,-0.7063759619138229,2.0,0.0
planar_push,1,estimated_guarded,10,1.0,0.9,0.9,0.9,0.0,0.1,0.9793932224346739,0.0637497987341356,2.0,0.0
planar_push,1,margin_penalty,10,1.0,0.0,0.0,0.5,0.0,1.0,0.6481448881095677,-0.028732795298493142,2.0,0.0
planar_push,1,weighted_UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.6926720864110123,-5.551115123125783e-17,2.0,0.0
planar_push,2,UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.6176957954021229,-8.326672684688674e-18,2.0,0.0
planar_push,2,current_only,10,1.0,0.1,0.1,1.0,0.0,0.9,0.39360085554449953,-0.5423589878726621,2.0,0.0
planar_push,2,estimated_guarded,10,1.0,0.9,0.9,1.0,0.0,0.1,0.7501475270724264,0.04524800560775284,2.0,0.0
planar_push,2,margin_penalty,10,1.0,0.0,0.0,0.4,0.0,1.0,0.5825808200437969,-0.02878680076121881,2.0,0.0
planar_push,2,weighted_UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.6177718177064276,5.551115123125783e-18,2.0,0.0
planar_push,3,UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.6913884952037017,-3.053113317719181e-17,2.0,0.0
planar_push,3,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.3668728689310741,-0.6169998332585324,2.0,0.0
planar_push,3,estimated_guarded,10,1.0,0.9,0.9,1.0,0.0,0.1,0.8069197272505507,0.037251536111995574,2.0,0.0
planar_push,3,margin_penalty,10,1.0,0.0,0.0,0.6,0.0,1.0,0.6514853534079974,-0.030724909980762195,2.0,0.0
planar_push,3,weighted_UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.6923961777548091,2.7755575615628915e-18,2.0,0.0
planar_push,4,UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.5280754917466151,-1.6653345369377347e-17,2.0,0.0
planar_push,4,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.351587720112626,-0.41807823725167664,2.0,0.0
planar_push,4,estimated_guarded,10,1.0,0.9,0.9,1.0,0.0,0.1,0.6162374173325851,0.03394745378490059,2.0,0.0
planar_push,4,margin_penalty,10,1.0,0.0,0.0,0.4,0.0,1.0,0.49172703482010593,-0.02576422916686132,2.0,0.0
planar_push,4,weighted_UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.5285907772870376,-3.608224830031759e-17,2.0,0.0
planar_push,5,UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.6162929601817833,-2.4980018054066023e-17,2.0,0.0
planar_push,5,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.3809995163279377,-0.5328364988612242,2.0,0.0
planar_push,5,estimated_guarded,10,1.0,1.0,1.0,1.0,0.0,0.0,0.833980065099221,0.04432557938482499,2.0,0.0
planar_push,5,margin_penalty,10,1.0,0.0,0.0,0.5,0.0,1.0,0.574863490675231,-0.024972292802672345,2.0,0.0
planar_push,5,weighted_UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.6163795169197733,-1.1102230246251566e-17,2.0,0.0
planar_push,6,UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.638134561110984,-5.551115123125783e-17,2.0,0.0
planar_push,6,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.3440143565156978,-0.6479780892351281,2.0,0.0
planar_push,6,estimated_guarded,10,1.0,1.0,1.0,1.0,0.0,0.0,0.7834759870564104,0.027355533268264943,2.0,0.0
planar_push,6,margin_penalty,10,1.0,0.0,0.0,0.6,0.0,1.0,0.594206171059741,-0.026906645133560465,2.0,0.0
planar_push,6,weighted_UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.6381345611109841,-2.7755575615628914e-17,2.0,0.0
planar_push,7,UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.5316331687325555,-4.4408920985006264e-17,2.0,0.0
planar_push,7,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.3077373549768879,-0.5017657390830665,2.0,0.0
planar_push,7,estimated_guarded,10,1.0,0.8,0.8,1.0,0.0,0.2,0.6118874224331774,0.01718154337469733,2.0,0.0
planar_push,7,margin_penalty,10,1.0,0.0,0.0,0.7,0.0,1.0,0.5048294137254546,-0.021763609381530397,2.0,0.0
planar_push,7,weighted_UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.531767170956963,-1.9428902930940238e-17,2.0,0.0
planar_push,8,UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.659928930015429,-6.661338147750939e-17,2.0,0.0
planar_push,8,current_only,10,1.0,0.2,0.2,1.0,0.0,0.8,0.3871834381292056,-0.6550274218520145,2.0,0.0
planar_push,8,estimated_guarded,10,1.0,0.7,0.7,0.8,0.0,0.3,0.7497920888696268,0.017810601147023236,2.0,0.0
planar_push,8,margin_penalty,10,1.0,0.0,0.0,0.4,0.0,1.0,0.6294407401062941,-0.023242604986111883,2.0,0.0
planar_push,8,weighted_UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.6606231329803532,-4.4408920985006264e-17,2.0,0.0
planar_push,9,UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.7087616476950428,-1.9428902930940238e-17,2.0,0.0
planar_push,9,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.37127419765417224,-0.6653719178769609,2.0,0.0
planar_push,9,estimated_guarded,10,1.0,0.8,0.8,1.0,0.0,0.2,0.8305055883515962,0.02624310330430063,2.0,0.0
planar_push,9,margin_penalty,10,1.0,0.0,0.0,0.5,0.0,1.0,0.6581616601324641,-0.03583615311549222,2.0,0.0
planar_push,9,weighted_UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.7088701681106802,1.1102230246251566e-17,2.0,0.0
shared_waypoint,0,UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.9711765171639943,-5.287437154777308e-16,3.0,0.0
shared_waypoint,0,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.3772493475537185,-0.7296269432038373,3.0,0.0
shared_waypoint,0,estimated_guarded,10,1.0,0.5,0.5,0.9,0.0,0.4,0.8200422664284533,-0.12425120418029476,3.0,0.0
shared_waypoint,0,margin_penalty,10,1.0,0.1,0.1,0.7,0.0,0.9,0.876818123782342,-0.5463051934960209,3.0,0.0
shared_waypoint,0,weighted_UBC,10,1.0,0.9,0.9,0.9,0.0,0.0,0.7581677214947762,-0.12076332115891042,3.0,0.0
shared_waypoint,1,UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.7923877803869739,-5.814793091474257e-16,3.0,0.0
shared_waypoint,1,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.27531876815180556,-0.7125405325160228,3.0,0.0
shared_waypoint,1,estimated_guarded,10,1.0,0.7,0.7,1.0,0.0,0.3,0.9837098912425721,0.010761182324493636,3.0,0.0
shared_waypoint,1,margin_penalty,10,1.0,0.0,0.0,0.9,0.0,1.0,0.6142131421090491,-0.042411767639164336,3.0,0.0
shared_waypoint,1,weighted_UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.7985590824555359,-8.312794896880859e-16,3.0,0.0
shared_waypoint,2,UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.7808102019209454,-1.0380585280245213e-15,3.0,0.0
shared_waypoint,2,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.36819904772297446,-0.6474568273317255,3.0,0.0
shared_waypoint,2,estimated_guarded,10,1.0,0.5,0.5,0.9,0.0,0.5,1.0493383682794721,0.003225479344427945,3.0,0.0
shared_waypoint,2,margin_penalty,10,1.0,0.0,0.0,0.7,0.0,1.0,0.6403955449439968,-0.03677368221902538,3.0,0.0
shared_waypoint,2,weighted_UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.7841939397701447,-4.996003610813204e-16,3.0,0.0
shared_waypoint,3,UBC,10,1.0,0.9,0.9,0.9,0.0,0.0,0.8102286939482102,-0.07333869043549715,3.0,0.0
shared_waypoint,3,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.22899064122189708,-0.7540940013178163,3.0,0.0
shared_waypoint,3,estimated_guarded,10,1.0,0.4,0.4,0.9,0.0,0.5,1.000693125501723,-0.07418038917232779,3.0,0.0
shared_waypoint,3,margin_penalty,10,1.0,0.1,0.1,0.9,0.0,0.9,0.9568746601815639,-0.5038722394505993,3.0,0.0
shared_waypoint,3,weighted_UBC,10,1.0,0.9,0.9,0.9,0.0,0.0,0.8120941291669137,-0.07333869043549837,3.0,0.0
shared_waypoint,4,UBC,10,1.0,0.9,0.9,0.9,0.0,0.0,0.47297430579182265,-0.1389842589766992,3.0,0.0
shared_waypoint,4,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.2231711680833052,-0.6500715318319528,3.0,0.0
shared_waypoint,4,estimated_guarded,10,1.0,0.8,0.8,1.0,0.0,0.2,0.8775503079277105,0.021089383906416945,3.0,0.0
shared_waypoint,4,margin_penalty,10,1.0,0.0,0.0,0.9,0.0,1.0,0.5021997008959759,-0.03837549163710633,3.0,0.0
shared_waypoint,4,weighted_UBC,10,1.0,0.9,0.9,0.9,0.0,0.0,0.4773195859799137,-0.13898425897669936,3.0,0.0
shared_waypoint,5,UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.5456633309578155,-1.4988010832439614e-16,3.0,0.0
shared_waypoint,5,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.34642662575320776,-0.4188930862260675,3.0,0.0
shared_waypoint,5,estimated_guarded,10,1.0,0.7,0.7,1.0,0.0,0.3,0.6207620691865925,0.017497707395309876,3.0,0.0
shared_waypoint,5,margin_penalty,10,1.0,0.0,0.0,0.8,0.0,1.0,0.46615098201204735,-0.03284279774447994,3.0,0.0
shared_waypoint,5,weighted_UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.5525622201087053,-1.582067810090848e-16,3.0,0.0
shared_waypoint,6,UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.6683277581436006,-3.58046925441613e-16,3.0,0.0
shared_waypoint,6,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.28513538034352637,-0.5114835452083559,3.0,0.0
shared_waypoint,6,estimated_guarded,10,1.0,0.9,0.9,1.0,0.0,0.1,0.8011826888879338,0.022796625182267,3.0,0.0
shared_waypoint,6,margin_penalty,10,1.0,0.0,0.0,0.7,0.0,1.0,0.5716421159843219,-0.03614707450764695,3.0,0.0
shared_waypoint,6,weighted_UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.6704367298302136,-2.9420910152566647e-16,3.0,0.0
shared_waypoint,7,UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.5096728751170959,-3.275157922644212e-16,3.0,0.0
shared_waypoint,7,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.2171549080262612,-0.737483286851603,3.0,0.0
shared_waypoint,7,estimated_guarded,10,1.0,0.9,0.9,1.0,0.0,0.1,0.5856879895950984,0.028402756663157457,3.0,0.0
shared_waypoint,7,margin_penalty,10,1.0,0.1,0.1,0.8,0.0,0.9,0.7324596771472796,-0.622238360138389,3.0,0.0
shared_waypoint,7,weighted_UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.5116548297268162,-2.4147350785597153e-16,3.0,0.0
shared_waypoint,8,UBC,10,1.0,0.9,0.9,0.9,0.0,0.0,0.8054757128003707,-0.06106069337202903,3.0,0.0
shared_waypoint,8,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.4651078152150321,-1.0886979506235352,3.0,0.0
shared_waypoint,8,estimated_guarded,10,1.0,0.7,0.7,0.9,0.0,0.2,0.9532287102124128,-0.06507732000462696,3.0,0.0
shared_waypoint,8,margin_penalty,10,1.0,0.0,0.0,0.4,0.0,1.0,0.7673005742246615,-0.052480317416082375,3.0,0.0
shared_waypoint,8,weighted_UBC,10,1.0,0.9,0.9,0.9,0.0,0.0,0.8055994854731183,-0.06106069337202915,3.0,0.0
shared_waypoint,9,UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.8723047504596451,-2.914335439641036e-16,3.0,0.0
shared_waypoint,9,current_only,10,1.0,0.0,0.0,1.0,0.0,1.0,0.3797716225654403,-0.6767016888831894,3.0,0.0
shared_waypoint,9,estimated_guarded,10,1.0,0.9,0.9,1.0,0.0,0.1,1.069769232864175,0.029304209719638707,3.0,0.0
shared_waypoint,9,margin_penalty,10,1.0,0.0,0.0,0.8,0.0,1.0,1.0501776726208398,-0.04412228739201367,3.0,0.0
shared_waypoint,9,weighted_UBC,10,1.0,1.0,1.0,1.0,0.0,0.0,0.8733320507792808,-1.0408340855860843e-15,3.0,0.0
