cost,seed,method,trials,future_success,mean_norm,weighted_norm,false_certificate
isotropic,5,euclidean_ubc,8,1.0,0.6391146590874874,0.6391146590874874,0.0
isotropic,5,matching_weighted_ubc,8,1.0,0.6391146590874874,0.6391146590874874,0.0
isotropic,5,wrong_cost_ubc,8,1.0,0.6391146590874874,0.6391146590874874,0.0
isotropic,6,euclidean_ubc,8,1.0,0.5593323055436885,0.5593323055436885,0.0
isotropic,6,matching_weighted_ubc,8,1.0,0.5593323055436885,0.5593323055436885,0.0
isotropic,6,wrong_cost_ubc,8,1.0,0.5593323055436885,0.5593323055436885,0.0
isotropic,7,euclidean_ubc,8,1.0,0.5240265261296458,0.5240265261296458,0.0
isotropic,7,matching_weighted_ubc,8,1.0,0.5240265261296458,0.5240265261296458,0.0
isotropic,7,wrong_cost_ubc,8,1.0,0.5240265261296458,0.5240265261296458,0.0
joint_limited,0,euclidean_ubc,8,1.0,0.586539275199092,1.0811700983827897,0.0
joint_limited,0,matching_weighted_ubc,8,1.0,0.6253542279787049,1.0121415156473423,0.0
joint_limited,0,wrong_cost_ubc,8,1.0,0.634435996852711,1.3111060224353037,0.0
joint_limited,1,euclidean_ubc,8,1.0,0.6338575989260707,1.1668768885305933,0.0
joint_limited,1,matching_weighted_ubc,8,1.0,0.6535980135251405,1.1363734921839246,0.0
joint_limited,1,wrong_cost_ubc,8,1.0,0.6624684587194082,1.2960748454753386,0.0
joint_limited,2,euclidean_ubc,8,1.0,0.5502361830954783,1.0342110943896867,0.0
joint_limited,2,matching_weighted_ubc,8,1.0,0.5635155905162186,1.0071207522613597,0.0
joint_limited,2,wrong_cost_ubc,8,1.0,0.5742357206468826,1.1354493330128794,0.0
joint_limited,3,euclidean_ubc,8,1.0,0.6959539991242676,1.173211342362771,0.0
joint_limited,3,matching_weighted_ubc,8,1.0,0.7745212558372718,1.0570566934139973,0.0
joint_limited,3,wrong_cost_ubc,8,1.0,0.7660006686994567,1.50582976916005,0.0
joint_limited,4,euclidean_ubc,8,1.0,0.5767714756158098,1.030901734934663,0.0
joint_limited,4,matching_weighted_ubc,8,1.0,0.5834852644346389,1.0160837159464786,0.0
joint_limited,4,wrong_cost_ubc,8,1.0,0.6071209132331845,1.1869969003952336,0.0
joint_limited,5,euclidean_ubc,8,1.0,0.5359766097555374,0.9014408957309866,0.0
joint_limited,5,matching_weighted_ubc,8,1.0,0.5617735561852433,0.8553627632570859,0.0
joint_limited,5,wrong_cost_ubc,8,1.0,0.558076653633207,1.0103922918183406,0.0
joint_limited,6,euclidean_ubc,8,1.0,0.5634826908110429,1.0359400228723414,0.0
joint_limited,6,matching_weighted_ubc,8,1.0,0.5926105966271699,0.9651752828820047,0.0
joint_limited,6,wrong_cost_ubc,8,1.0,0.5801062980562325,1.1399912641190928,0.0
joint_limited,7,euclidean_ubc,8,1.0,0.6570365171464811,1.0871250452006689,0.0
joint_limited,7,matching_weighted_ubc,8,1.0,0.6922742047709846,1.0435874251474486,0.0
joint_limited,7,wrong_cost_ubc,8,1.0,0.6603100792718274,1.1144772519026844,0.0
sparse_contact,0,euclidean_ubc,8,1.0,0.6525360207677381,0.8691657016686178,0.0
sparse_contact,0,matching_weighted_ubc,8,1.0,0.6800390187870534,0.8221120666949576,0.0
sparse_contact,0,wrong_cost_ubc,8,1.0,0.6897851880331844,1.020995089861822,0.0
sparse_contact,1,euclidean_ubc,8,1.0,0.5771727685301717,0.8555902590542284,0.0
sparse_contact,1,matching_weighted_ubc,8,1.0,0.6149158178849354,0.8120494366755261,0.0
sparse_contact,1,wrong_cost_ubc,8,1.0,0.58909050479566,0.9262721451833833,0.0
sparse_contact,2,euclidean_ubc,8,1.0,0.4416222684268692,0.5846656485251758,0.0
sparse_contact,2,matching_weighted_ubc,8,1.0,0.46202018874091466,0.5439476483743091,0.0
sparse_contact,2,wrong_cost_ubc,8,1.0,0.4937544936883299,0.7727072525907994,0.0
sparse_contact,3,euclidean_ubc,8,1.0,0.5796848562624053,0.6671449837962999,0.0
sparse_contact,3,matching_weighted_ubc,8,1.0,0.6047852507346275,0.6349584185873897,0.0
sparse_contact,3,wrong_cost_ubc,8,1.0,0.6167642337140387,0.8201797042794012,0.0
sparse_contact,4,euclidean_ubc,8,1.0,0.5189451221630331,0.7580907187528192,0.0
sparse_contact,4,matching_weighted_ubc,8,1.0,0.5309740781612361,0.7229109912187147,0.0
sparse_contact,4,wrong_cost_ubc,8,1.0,0.5744141106956772,0.9491035738207145,0.0
sparse_contact,5,euclidean_ubc,8,1.0,0.5760580336755744,0.887517441304574,0.0
sparse_contact,5,matching_weighted_ubc,8,1.0,0.6311348862597973,0.780788937319756,0.0
sparse_contact,5,wrong_cost_ubc,8,1.0,0.6257635291730512,1.094457180275176,0.0
sparse_contact,6,euclidean_ubc,8,1.0,0.5763717948149537,0.844005086179486,0.0
sparse_contact,6,matching_weighted_ubc,8,1.0,0.6069309889394812,0.7931963982362205,0.0
sparse_contact,6,wrong_cost_ubc,8,1.0,0.6109804778253572,0.9860554337935262,0.0
sparse_contact,7,euclidean_ubc,8,1.0,0.6429217841638388,0.8728722570861552,0.0
sparse_contact,7,matching_weighted_ubc,8,1.0,0.6897751085297699,0.7497893494010998,0.0
sparse_contact,7,wrong_cost_ubc,8,1.0,0.7483295873315075,1.2751743036671548,0.0
