sigma,scale,samples,guard,seed,method,trials,reachable_rate,overall_success,future_success,current_success,detects_unreachable,false_certificate,mean_norm,mean_min_margin,mean_rank,mean_null_dim
0.02,1.25,8,0.5,0,guard_0.5,8,1.0,0.0,0.0,0.625,0.0,1.0,0.5073510467438852,-0.1271144152366433,3.0,0.0
0.02,1.25,8,0.5,1,guard_0.5,8,1.0,0.0,0.0,0.625,0.0,1.0,0.5553947781483402,-0.11420591831404565,3.0,0.0
0.02,1.25,8,0.5,2,guard_0.5,8,1.0,0.0,0.0,0.75,0.0,1.0,0.5367036125527291,-0.1435017745323826,3.0,0.0
0.02,1.25,8,0.5,3,guard_0.5,8,1.0,0.0,0.0,0.375,0.0,1.0,0.4797035913602445,-0.08266080382843322,3.0,0.0
0.02,1.25,8,1.0,0,guard_1.0,8,1.0,0.0,0.0,0.625,0.0,1.0,0.5236814246517222,-0.11777998752693852,3.0,0.0
0.02,1.25,8,1.0,1,guard_1.0,8,1.0,0.0,0.0,0.625,0.0,1.0,0.5729751942153012,-0.10551747420668126,3.0,0.0
0.02,1.25,8,1.0,2,guard_1.0,8,1.0,0.0,0.0,0.75,0.0,1.0,0.5541396347983535,-0.12772289724902747,3.0,0.0
0.02,1.25,8,1.0,3,guard_1.0,8,1.0,0.0,0.0,0.375,0.0,1.0,0.4987983803596379,-0.07125755648420051,3.0,0.0
0.02,1.25,32,0.0,0,estimated,8,1.0,0.0,0.0,0.5,0.0,1.0,0.48013571367617824,-0.18007548980518,3.0,0.0
0.02,1.25,32,0.0,1,estimated,8,1.0,0.0,0.0,0.375,0.0,1.0,0.37464151655599215,-0.09006811461051624,3.0,0.0
0.02,1.25,32,0.0,2,estimated,8,1.0,0.0,0.0,0.625,0.0,1.0,0.4938125128578891,-0.14165926944880342,3.0,0.0
0.02,1.25,32,0.0,3,estimated,8,1.0,0.0,0.0,0.5,0.0,1.0,0.3684772640284085,-0.10040462911204298,3.0,0.0
0.02,1.25,32,0.5,0,guard_0.5,8,1.0,0.0,0.0,0.5,0.0,1.0,0.48524995394914067,-0.17403163380522255,3.0,0.0
0.02,1.25,32,0.5,1,guard_0.5,8,1.0,0.0,0.0,0.375,0.0,1.0,0.3805349580737377,-0.08498597439547853,3.0,0.0
0.02,1.25,32,0.5,2,guard_0.5,8,1.0,0.0,0.0,0.625,0.0,1.0,0.49983618741800084,-0.1365535575015394,3.0,0.0
0.02,1.25,32,0.5,3,guard_0.5,8,1.0,0.0,0.0,0.5,0.0,1.0,0.37462059797732183,-0.09616030408277768,3.0,0.0
0.02,1.25,32,1.0,0,guard_1.0,8,1.0,0.0,0.0,0.5,0.0,1.0,0.4904108404184947,-0.16799000792755298,3.0,0.0
0.02,1.25,32,1.0,1,guard_1.0,8,1.0,0.0,0.0,0.375,0.0,1.0,0.3866550730306261,-0.07969546123923382,3.0,0.0
0.02,1.25,32,1.0,2,guard_1.0,8,1.0,0.0,0.0,0.625,0.0,1.0,0.5058814635120401,-0.13143662874526704,3.0,0.0
0.02,1.25,32,1.0,3,guard_1.0,8,1.0,0.0,0.0,0.5,0.0,1.0,0.38141142287447466,-0.09069366943314804,3.0,0.0
0.02,1.25,128,0.0,0,estimated,8,1.0,0.0,0.0,0.5,0.0,1.0,0.36426554153414176,-0.11884591377770928,3.0,0.0
0.02,1.25,128,0.0,1,estimated,8,1.0,0.0,0.0,0.5,0.0,1.0,0.5435237685137195,-0.19004759401683077,3.0,0.0
0.02,1.25,128,0.0,2,estimated,8,1.0,0.0,0.0,0.875,0.0,1.0,0.5513097264805745,-0.1456022660723888,3.0,0.0
0.02,1.25,128,0.0,3,estimated,8,1.0,0.0,0.0,0.5,0.0,1.0,0.44920634106643204,-0.16371759376238398,3.0,0.0
0.02,1.25,128,0.5,0,guard_0.5,8,1.0,0.0,0.0,0.5,0.0,1.0,0.3672486613298345,-0.11653066682076699,3.0,0.0
0.02,1.25,128,0.5,1,guard_0.5,8,1.0,0.0,0.0,0.5,0.0,1.0,0.5458379868105812,-0.18795753002440363,3.0,0.0
0.02,1.25,128,0.5,2,guard_0.5,8,1.0,0.0,0.0,0.875,0.0,1.0,0.5561254985981958,-0.14309340300183138,3.0,0.0
0.02,1.25,128,0.5,3,guard_0.5,8,1.0,0.0,0.0,0.5,0.0,1.0,0.45152114338085325,-0.16061522404201362,3.0,0.0
0.02,1.25,128,1.0,0,guard_1.0,8,1.0,0.0,0.0,0.5,0.0,1.0,0.37031020767841466,-0.11411681321784889,3.0,0.0
0.02,1.25,128,1.0,1,guard_1.0,8,1.0,0.0,0.0,0.625,0.0,1.0,0.5481581405378162,-0.18586746603197643,3.0,0.0
0.02,1.25,128,1.0,2,guard_1.0,8,1.0,0.0,0.0,0.875,0.0,1.0,0.5609842631730064,-0.14058453993127407,3.0,0.0
0.02,1.25,128,1.0,3,guard_1.0,8,1.0,0.0,0.0,0.5,0.0,1.0,0.45383901022637035,-0.15751285432164316,3.0,0.0
0.05,0.75,8,0.0,0,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.9368767397092221,0.06523050526217389,3.0,0.0
0.05,0.75,8,0.0,1,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.7544096063546613,0.0916470211809079,3.0,0.0
0.05,0.75,8,0.0,2,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8864829777946676,0.0842818469426993,3.0,0.0
0.05,0.75,8,0.0,3,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.9124639384418791,0.09109438873473222,3.0,0.0
0.05,0.75,8,0.5,0,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,1.0604898230752724,0.09234981670638279,3.0,0.0
0.05,0.75,8,0.5,1,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8004301869591477,0.11612647231730143,3.0,0.0
0.05,0.75,8,0.5,2,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.9815629863303794,0.11759064893397526,3.0,0.0
0.05,0.75,8,0.5,3,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,1.0218228087389336,0.12302117671682875,3.0,0.0
0.05,0.75,8,1.0,0,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,1.1937697628873563,0.12371349248926797,3.0,0.0
0.05,0.75,8,1.0,1,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.85040145817906,0.14051397821978776,3.0,0.0
0.05,0.75,8,1.0,2,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,1.0812829813322749,0.15133234751456076,3.0,0.0
0.05,0.75,8,1.0,3,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,1.1430940497788529,0.1606128961008203,3.0,0.0
0.05,0.75,32,0.0,0,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.84749003973018,0.08336761706173797,3.0,0.0
0.05,0.75,32,0.0,1,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.7555165925354411,0.06351217376857168,3.0,0.0
0.05,0.75,32,0.0,2,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.911692784810654,0.08815642384338965,3.0,0.0
0.05,0.75,32,0.0,3,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.6328938282486146,0.05680354387637916,3.0,0.0
0.05,0.75,32,0.5,0,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8738667672745022,0.09988618946137315,3.0,0.0
0.05,0.75,32,0.5,1,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.793516739155735,0.07734215905528097,3.0,0.0
0.05,0.75,32,0.5,2,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.9426273372319173,0.09817555482741741,3.0,0.0
0.05,0.75,32,0.5,3,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.6697517963159718,0.07210096463100066,3.0,0.0
0.05,0.75,32,1.0,0,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.9004527870085843,0.11640476186100819,3.0,0.0
0.05,0.75,32,1.0,1,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8335183547524354,0.09276818675423788,3.0,0.0
0.05,0.75,32,1.0,2,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.9742641795916878,0.1088212056380735,3.0,0.0
0.05,0.75,32,1.0,3,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.7075268189968662,0.08839885537235781,3.0,0.0
0.05,0.75,128,0.0,0,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8876151373812182,0.06468435826765553,3.0,0.0
0.05,0.75,128,0.0,1,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.6817328228689639,0.0547623663256253,3.0,0.0
0.05,0.75,128,0.0,2,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8802304140505233,0.06507620828938662,3.0,0.0
0.05,0.75,128,0.0,3,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.7784242814241653,0.06097513949764839,3.0,0.0
0.05,0.75,128,0.5,0,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.9069924458188281,0.07235686726426599,3.0,0.0
0.05,0.75,128,0.5,1,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.6984505200021451,0.06178092927619421,3.0,0.0
0.05,0.75,128,0.5,2,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8964116259810911,0.07029962267762294,3.0,0.0
0.05,0.75,128,0.5,3,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.7951641218656089,0.0693317584675229,3.0,0.0
0.05,0.75,128,1.0,0,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.9265166111857143,0.08002937626087647,3.0,0.0
0.05,0.75,128,1.0,1,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.7162003231371078,0.06948359851882041,3.0,0.0
0.05,0.75,128,1.0,2,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.9145390111253706,0.07765887942828283,3.0,0.0
0.05,0.75,128,1.0,3,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8121617142084683,0.07761124387856305,3.0,0.0
0.05,1.0,8,0.0,0,estimated,8,1.0,0.125,0.125,1.0,0.0,0.875,0.5724107472838025,-0.01409708600553487,3.0,0.0
0.05,1.0,8,0.0,1,estimated,8,1.0,0.5,0.5,0.875,0.0,0.5,0.7169385524108668,0.0076786874956690735,3.0,0.0
0.05,1.0,8,0.0,2,estimated,8,1.0,0.375,0.375,0.875,0.0,0.625,0.48007310993285846,-0.0037465296238276442,3.0,0.0
0.05,1.0,8,0.0,3,estimated,8,1.0,0.375,0.375,0.75,0.0,0.625,0.7419486906330502,0.008420012102347194,3.0,0.0
0.05,1.0,8,0.5,0,guard_0.5,8,1.0,0.875,0.875,1.0,0.0,0.125,0.6339489734568244,0.012038317573501503,3.0,0.0
0.05,1.0,8,0.5,1,guard_0.5,8,1.0,0.75,0.75,1.0,0.0,0.25,0.7673658529512515,0.03057765359593058,3.0,0.0
0.05,1.0,8,0.5,2,guard_0.5,8,1.0,0.875,0.875,1.0,0.0,0.125,0.5367917897145145,0.022868090849040925,3.0,0.0
0.05,1.0,8,0.5,3,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8121284855494499,0.03447414529025261,3.0,0.0
0.05,1.0,8,1.0,0,guard_1.0,8,1.0,0.875,0.875,1.0,0.0,0.125,0.6984322953171468,0.036815871880962775,3.0,0.0
0.05,1.0,8,1.0,1,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8201411323980378,0.05272809282445875,3.0,0.0
0.05,1.0,8,1.0,2,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.5969141653816119,0.046708845551437846,3.0,0.0
0.05,1.0,8,1.0,3,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8837198397916941,0.06042691096108328,3.0,0.0
0.05,1.0,32,0.0,0,estimated,8,1.0,0.375,0.375,0.75,0.0,0.625,0.6746278234160756,-0.0015656612010269202,3.0,0.0
0.05,1.0,32,0.0,1,estimated,8,1.0,0.375,0.375,1.0,0.0,0.625,0.5455469963573008,-0.008373701674584347,3.0,0.0
0.05,1.0,32,0.0,2,estimated,8,1.0,0.5,0.5,0.75,0.0,0.5,0.5524867657814057,-0.0016845700838239615,3.0,0.0
0.05,1.0,32,0.0,3,estimated,8,1.0,0.125,0.125,0.75,0.0,0.875,0.6938826333519397,-0.007671218835619465,3.0,0.0
0.05,1.0,32,0.5,0,guard_0.5,8,1.0,0.75,0.75,0.875,0.0,0.25,0.7078693816588213,0.011115550140613564,3.0,0.0
0.05,1.0,32,0.5,1,guard_0.5,8,1.0,0.625,0.625,1.0,0.0,0.375,0.5706996818053788,0.003686502858931781,3.0,0.0
0.05,1.0,32,0.5,2,guard_0.5,8,1.0,0.875,0.875,1.0,0.0,0.125,0.5790360853826191,0.009693908181002037,3.0,0.0
0.05,1.0,32,0.5,3,guard_0.5,8,1.0,0.625,0.625,1.0,0.0,0.375,0.7264178434132013,0.007195955645853956,3.0,0.0
0.05,1.0,32,1.0,0,guard_1.0,8,1.0,0.875,0.875,0.875,0.0,0.125,0.7414951501301303,0.023834256953730346,3.0,0.0
0.05,1.0,32,1.0,1,guard_1.0,8,1.0,0.875,0.875,1.0,0.0,0.125,0.5969467350404192,0.01620336275266469,3.0,0.0
0.05,1.0,32,1.0,2,guard_1.0,8,1.0,0.875,0.875,1.0,0.0,0.125,0.6083489476927586,0.019951822790755344,3.0,0.0
0.05,1.0,32,1.0,3,guard_1.0,8,1.0,0.875,0.875,1.0,0.0,0.125,0.7605379177704024,0.021643081607163838,3.0,0.0
0.05,1.0,128,0.0,0,estimated,8,1.0,0.125,0.125,0.875,0.0,0.875,0.6499932441993284,-0.002748661305946816,3.0,0.0
0.05,1.0,128,0.0,1,estimated,8,1.0,0.375,0.375,0.75,0.0,0.625,0.6363640527842743,-0.0016890812423556306,3.0,0.0
0.05,1.0,128,0.0,2,estimated,8,1.0,0.125,0.125,0.625,0.0,0.875,0.5137869433304004,-0.006306099161187767,3.0,0.0
0.05,1.0,128,0.0,3,estimated,8,1.0,0.125,0.125,0.75,0.0,0.875,0.6338294785781164,-0.008602587667451454,3.0,0.0
0.05,1.0,128,0.5,0,guard_0.5,8,1.0,0.875,0.875,1.0,0.0,0.125,0.6598692337928509,0.0034884054070644134,3.0,0.0
0.05,1.0,128,0.5,1,guard_0.5,8,1.0,0.875,0.875,1.0,0.0,0.125,0.6476850389979872,0.004877575336803358,3.0,0.0
0.05,1.0,128,0.5,2,guard_0.5,8,1.0,0.5,0.5,0.625,0.0,0.5,0.5243450070076626,-0.00024438107108878254,3.0,0.0
0.05,1.0,128,0.5,3,guard_0.5,8,1.0,0.5,0.5,0.875,0.0,0.5,0.6405758359037483,-0.002060547244816642,3.0,0.0
0.05,1.0,128,1.0,0,guard_1.0,8,1.0,0.875,0.875,1.0,0.0,0.125,0.6700348516789567,0.010163001208084738,3.0,0.0
0.05,1.0,128,1.0,1,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.6590394041642637,0.011343051521610623,3.0,0.0
0.05,1.0,128,1.0,2,guard_1.0,8,1.0,0.875,0.875,0.875,0.0,0.125,0.5349263152436711,0.0057955727921832935,3.0,0.0
0.05,1.0,128,1.0,3,guard_1.0,8,1.0,0.75,0.75,1.0,0.0,0.25,0.6494499466489776,0.006109822449316304,3.0,0.0
0.05,1.25,8,0.0,0,estimated,8,1.0,0.0,0.0,0.625,0.0,1.0,0.4404774526161583,-0.10341451412660164,3.0,0.0
0.05,1.25,8,0.0,1,estimated,8,1.0,0.0,0.0,0.25,0.0,1.0,0.44842942611427106,-0.08895814187115242,3.0,0.0
0.05,1.25,8,0.0,2,estimated,8,1.0,0.0,0.0,0.375,0.0,1.0,0.5849160538874003,-0.09417716163372519,3.0,0.0
0.05,1.25,8,0.0,3,estimated,8,1.0,0.0,0.0,0.5,0.0,1.0,0.45850977448678054,-0.153838733058658,3.0,0.0
0.05,1.25,8,0.5,0,guard_0.5,8,1.0,0.125,0.125,0.875,0.0,0.875,0.4813450781010302,-0.0804772032482013,3.0,0.0
0.05,1.25,8,0.5,1,guard_0.5,8,1.0,0.0,0.0,0.625,0.0,1.0,0.49584112821281223,-0.049362234951296005,3.0,0.0
0.05,1.25,8,0.5,2,guard_0.5,8,1.0,0.0,0.0,0.375,0.0,1.0,0.6448755567998351,-0.06102514199691944,3.0,0.0
0.05,1.25,8,0.5,3,guard_0.5,8,1.0,0.0,0.0,0.875,0.0,1.0,0.4872999311763072,-0.12053949008326706,3.0,0.0
0.05,1.25,8,1.0,0,guard_1.0,8,1.0,0.125,0.125,1.0,0.0,0.875,0.5243175587490777,-0.05640005167870746,3.0,0.0
0.05,1.25,8,1.0,1,guard_1.0,8,1.0,0.25,0.25,0.75,0.0,0.75,0.5475998786169542,-0.02278245334665964,3.0,0.0
0.05,1.25,8,1.0,2,guard_1.0,8,1.0,0.375,0.375,0.75,0.0,0.625,0.7129641855657642,-0.02762174586502254,3.0,0.0
0.05,1.25,8,1.0,3,guard_1.0,8,1.0,0.125,0.125,0.875,0.0,0.875,0.5211337600346966,-0.08401602083443142,3.0,0.0
0.05,1.25,32,0.0,0,estimated,8,1.0,0.0,0.0,0.125,0.0,1.0,0.4450423058740497,-0.1451836768824196,3.0,0.0
0.05,1.25,32,0.0,1,estimated,8,1.0,0.0,0.0,0.375,0.0,1.0,0.464487167184782,-0.18077528184450364,3.0,0.0
0.05,1.25,32,0.0,2,estimated,8,1.0,0.0,0.0,0.625,0.0,1.0,0.46988043103797855,-0.10958085186200187,3.0,0.0
0.05,1.25,32,0.0,3,estimated,8,1.0,0.0,0.0,0.375,0.0,1.0,0.43957946446053797,-0.18680013070467033,3.0,0.0
0.05,1.25,32,0.5,0,guard_0.5,8,1.0,0.0,0.0,0.125,0.0,1.0,0.4603692006513429,-0.12170413926071257,3.0,0.0
0.05,1.25,32,0.5,1,guard_0.5,8,1.0,0.0,0.0,0.5,0.0,1.0,0.4757736688015016,-0.17070796409970668,3.0,0.0
0.05,1.25,32,0.5,2,guard_0.5,8,1.0,0.0,0.0,0.625,0.0,1.0,0.49082379411401084,-0.09205058207398223,3.0,0.0
0.05,1.25,32,0.5,3,guard_0.5,8,1.0,0.0,0.0,0.625,0.0,1.0,0.45622355324115593,-0.17181536050714602,3.0,0.0
0.05,1.25,32,1.0,0,guard_1.0,8,1.0,0.0,0.0,0.125,0.0,1.0,0.476861190638463,-0.100138644253951,3.0,0.0
0.05,1.25,32,1.0,1,guard_1.0,8,1.0,0.0,0.0,0.5,0.0,1.0,0.4877661827724262,-0.15916794644730253,3.0,0.0
0.05,1.25,32,1.0,2,guard_1.0,8,1.0,0.0,0.0,0.75,0.0,1.0,0.5124662162330537,-0.07371066165402826,3.0,0.0
0.05,1.25,32,1.0,3,guard_1.0,8,1.0,0.0,0.0,0.625,0.0,1.0,0.47640539950468025,-0.15199334852216786,3.0,0.0
0.05,1.25,128,0.0,0,estimated,8,1.0,0.0,0.0,0.375,0.0,1.0,0.4096076876827711,-0.12182457300689799,3.0,0.0
0.05,1.25,128,0.0,1,estimated,8,1.0,0.0,0.0,0.5,0.0,1.0,0.44808568224685535,-0.11083910781936243,3.0,0.0
0.05,1.25,128,0.0,2,estimated,8,1.0,0.0,0.0,0.625,0.0,1.0,0.46516894095428396,-0.11009683898022153,3.0,0.0
0.05,1.25,128,0.0,3,estimated,8,1.0,0.0,0.0,0.5,0.0,1.0,0.4891632540688816,-0.18718944438201662,3.0,0.0
0.05,1.25,128,0.5,0,guard_0.5,8,1.0,0.0,0.0,0.5,0.0,1.0,0.41813547219651004,-0.1131864491134691,3.0,0.0
0.05,1.25,128,0.5,1,guard_0.5,8,1.0,0.0,0.0,0.625,0.0,1.0,0.45811500613807876,-0.10269517888877087,3.0,0.0
0.05,1.25,128,0.5,2,guard_0.5,8,1.0,0.0,0.0,0.625,0.0,1.0,0.4775212345796092,-0.10240309514521528,3.0,0.0
0.05,1.25,128,0.5,3,guard_0.5,8,1.0,0.0,0.0,0.5,0.0,1.0,0.49824177486389537,-0.18135586581161142,3.0,0.0
0.05,1.25,128,1.0,0,guard_1.0,8,1.0,0.0,0.0,0.5,0.0,1.0,0.4268368919404164,-0.10343740399040446,3.0,0.0
0.05,1.25,128,1.0,1,guard_1.0,8,1.0,0.0,0.0,0.75,0.0,1.0,0.46820652404987534,-0.09464463872517971,3.0,0.0
0.05,1.25,128,1.0,2,guard_1.0,8,1.0,0.0,0.0,0.75,0.0,1.0,0.49001673036620974,-0.09456444492136493,3.0,0.0
0.05,1.25,128,1.0,3,guard_1.0,8,1.0,0.0,0.0,0.5,0.0,1.0,0.5076617304789801,-0.17400403482554344,3.0,0.0
0.1,0.75,8,0.0,0,estimated,8,1.0,0.625,0.625,1.0,0.0,0.375,0.9024275231451944,0.06134487210091073,3.0,0.0
0.1,0.75,8,0.0,1,estimated,8,1.0,0.75,0.75,1.0,0.0,0.25,0.8777279736177019,0.02037305531966968,3.0,0.0
0.1,0.75,8,0.0,2,estimated,8,1.0,0.625,0.625,0.75,0.0,0.125,1.0038419750659298,-0.07629467969545166,3.0,0.0
0.1,0.75,8,0.0,3,estimated,8,1.0,0.875,0.875,1.0,0.0,0.125,0.8337813577489135,0.06335368642115655,3.0,0.0
0.1,0.75,8,0.5,0,guard_0.5,8,1.0,0.75,0.75,0.875,0.0,0.125,0.8110135337869363,0.0382828593942173,3.0,0.0
0.1,0.75,8,0.5,1,guard_0.5,8,1.0,0.75,0.75,1.0,0.0,0.25,1.0803019585171767,0.06870368206398245,3.0,0.0
0.1,0.75,8,0.5,2,guard_0.5,8,1.0,0.75,0.75,0.75,0.0,0.0,1.1836282556403206,-0.044025869886859324,3.0,0.0
0.1,0.75,8,0.5,3,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.9345267198439886,0.10786836653861517,3.0,0.0
0.1,0.75,8,1.0,0,guard_1.0,8,1.0,0.75,0.75,0.875,0.0,0.125,0.956562511994731,0.08542646960192568,3.0,0.0
0.1,0.75,8,1.0,1,guard_1.0,8,1.0,0.75,0.75,1.0,0.0,0.25,1.2945464176881807,0.116646989520792,3.0,0.0
0.1,0.75,8,1.0,2,guard_1.0,8,1.0,0.75,0.75,0.75,0.0,0.0,1.3992737072824888,0.004318497627094561,3.0,0.0
0.1,0.75,8,1.0,3,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,1.0423802433033449,0.15392967428558002,3.0,0.0
0.1,0.75,32,0.0,0,estimated,8,1.0,0.875,0.875,1.0,0.0,0.125,0.7705685304418054,0.04166896290361019,3.0,0.0
0.1,0.75,32,0.0,1,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8030324160351566,0.07588559320224737,3.0,0.0
0.1,0.75,32,0.0,2,estimated,8,1.0,0.875,0.875,1.0,0.0,0.125,0.80444832283568,0.048319005347954,3.0,0.0
0.1,0.75,32,0.0,3,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.7797675415988929,0.06625777036135787,3.0,0.0
0.1,0.75,32,0.5,0,guard_0.5,8,1.0,0.875,0.875,1.0,0.0,0.125,0.8307554150225163,0.06482342624900575,3.0,0.0
0.1,0.75,32,0.5,1,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.85296193627418,0.09741342007851674,3.0,0.0
0.1,0.75,32,0.5,2,guard_0.5,8,1.0,0.875,0.875,1.0,0.0,0.125,0.8843546395227142,0.0667225929233469,3.0,0.0
0.1,0.75,32,0.5,3,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8531315083962259,0.0918900484941587,3.0,0.0
0.1,0.75,32,1.0,0,guard_1.0,8,1.0,0.875,0.875,1.0,0.0,0.125,0.895860579515573,0.08866283530987581,3.0,0.0
0.1,0.75,32,1.0,1,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.9072691105858592,0.1248408387398725,3.0,0.0
0.1,0.75,32,1.0,2,guard_1.0,8,1.0,0.875,0.875,1.0,0.0,0.125,0.967279175534664,0.08967257302129936,3.0,0.0
0.1,0.75,32,1.0,3,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.9334461488311647,0.11768166637083789,3.0,0.0
0.1,0.75,128,0.0,0,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.7019314623724615,0.07021546633304701,3.0,0.0
0.1,0.75,128,0.0,1,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.7905646837483418,0.0714012842303133,3.0,0.0
0.1,0.75,128,0.0,2,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.781723508686747,0.06238955099351636,3.0,0.0
0.1,0.75,128,0.0,3,estimated,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8272546765123405,0.06607657952210469,3.0,0.0
0.1,0.75,128,0.5,0,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.7316626861055046,0.08378199609459719,3.0,0.0
0.1,0.75,128,0.5,1,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8252649195888422,0.08496938647034101,3.0,0.0
0.1,0.75,128,0.5,2,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8243838019980066,0.06927080779148191,3.0,0.0
0.1,0.75,128,0.5,3,guard_0.5,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8575014500674196,0.07967779414657603,3.0,0.0
0.1,0.75,128,1.0,0,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.7636624639121732,0.09960227092576925,3.0,0.0
0.1,0.75,128,1.0,1,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8599948425527811,0.09846877476410576,3.0,0.0
0.1,0.75,128,1.0,2,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8689725155926107,0.08360024756066485,3.0,0.0
0.1,0.75,128,1.0,3,guard_1.0,8,1.0,1.0,1.0,1.0,0.0,0.0,0.8895856483544093,0.09266925543951043,3.0,0.0
0.1,1.0,8,0.0,0,estimated,8,1.0,0.5,0.5,0.875,0.0,0.5,0.6358188491794384,-0.003145279987619279,3.0,0.0
0.1,1.0,8,0.0,1,estimated,8,1.0,0.5,0.5,0.75,0.0,0.5,0.6433983998351716,-0.01344990146760203,3.0,0.0
0.1,1.0,8,0.0,2,estimated,8,1.0,0.25,0.25,0.875,0.0,0.75,0.6412842477154941,-0.004012412219760448,3.0,0.0
0.1,1.0,8,0.0,3,estimated,8,1.0,0.375,0.375,0.875,0.0,0.625,0.7944793310544669,-0.02473301958430186,3.0,0.0
0.1,1.0,8,0.5,0,guard_0.5,8,1.0,0.875,0.875,1.0,0.0,0.125,0.7225859418155405,0.04213355506191681,3.0,0.0
0.1,1.0,8,0.5,1,guard_0.5,8,1.0,0.625,0.625,0.875,0.0,0.375,0.7671920700720496,0.01965539022132111,3.0,0.0
0.1,1.0,8,0.5,2,guard_0.5,8,1.0,0.75,0.75,0.875,0.0,0.25,0.7807336251832426,0.041059268063110645,3.0,0.0
0.1,1.0,8,0.5,3,guard_0.5,8,1.0,0.75,0.75,1.0,0.0,0.25,0.9611133719650004,0.015255746013021128,3.0,0.0
0.1,1.0,8,1.0,0,guard_1.0,8,1.0,0.875,0.875,1.0,0.0,0.125,0.8121212914855764,0.08277379528807897,3.0,0.0
0.1,1.0,8,1.0,1,guard_1.0,8,1.0,0.75,0.75,0.875,0.0,0.25,0.8973809293325763,0.05606785676236928,3.0,0.0
